title,source,date,time,category,sub-category,content,url
"Hiii... Lintah Danau Toba Masuk ke Hidung Turis, Nggak Bisa Ditarik, Akhirnya...",posmetro-medan.com,"Agustus 08, 2019",-,Berita Sumut,-,",,,Prof Bungaran Antonius Simanjuntak (BAS) menceritakan pengalamannya tentang betapa tercemarnya air Danau Toba dan rusaknya ekosistem di kawasan pendukungnya.,,Kisahnya itu ia ceritakan saat menghadiri diskusi publik ""Menagih Janji Pemerintah Menutup Perusahaan Perusak Danau Toba"" yang digelar Gerakan Mahasiswa Kristen Indonesia (GMKI) Medan, di Aula PKM, Jalan Iskandar Muda, No 107 A, Medan, Kamis sore (8/8/2019).,,""Saya punya teman orang Amerika. Satu kali ia mandi ke danau dan tiba-tiba lintah sudah ada di lubang hidungnya,"" kata BAS membuka cerita.,,Sialnya, sambung BAS, waktu kami bawa ke rumah sakit, lintah itu tidak bisa diambil. Jika dipaksa ditarik keluar, bisa-bisa lintahnya putus. Dan sebagian yang tetap tinggal tetap akan hidup dan bisa saja berkembang biak. Lalu, sambung antropolog ini, kami teringat dengan ramuan tradisional yakni menggunakan tembakau. Setelah kami coba, lintah itu pun keluar.,,""Saya bilang pada teman itu, jangan kau ceritakan atau kau tuliskan pengalaman ini, nanti enggak ada yang mau datang ke Danau Toba ini,"" kata BAS.,,Penulis buku ""Pikiran Kritis untuk Rakyat Indonesia : Pengaduan Kepada Bung Karno dan Ompui Nommensen"" ini mengaku, sudah 37 tahun ia melakukan perlawanan terhadap perusahaan perusak lingkungan di KDT. Namun ia tetap mengabarkan keindahan Danau Toba ke dunia luar.,,""Tapi sekarang tak bisa. Dunia sudah tahu kerusakan KDT. Anehnya perusahaan perusak itu masih saja beroperasi. Saya berterima kasih pada adik-adik mahasiswa GMKI Medan, yang masih perduli. Tapi kalian juga harus menambah terus wawasan kalian soal itu,"" kata BAS yang belum lama ini mendapat penghargaan Pande Ugari dari Yayasan Pelestari Kebudayaan Batak. (mbz),,,loading...",https://www.posmetro-medan.com/2019/08/hiii-lintah-danau-toba-masuk-ke-hidung.html
"Gugatan Gerindra Dikabulkan, MK Perintahkan KPU Hitung Ulang",posmetro-medan.com,"Agustus 09, 2019",-,Berita Sumut,-,",,,Mahkamah Konstitusi ( MK) memerintahkan Komisi Pemilihan Umum (KPU) melakukan penghitungan surat suara ulang untuk 135 TPS di 24 Desa Kecamatan Dolok Sanggul, Kabupaten Humbang Hasundutan, Sumatra Utara.,,Hal ini menyusul dikabulkannya gugatan yang dimohonkan Partai Gerindra untuk hasil pemilu legislatif DPRD Provinsi Sumatra Utara daerah pemilihan IX.,,""Mengabulkan permohonan pemohon untuk sebagian,"" kata Ketua MK Anwar Usman saat membacakan putusan di persidangan yang digelar di Gedung MK, Jakarta Pusat, Jumat (9/8/2019).,,,Dalam dalilnya, Gerindra mengklaim telah kehilangan 2.098 suara di Kabupaten Humbang Hasundutan.,,Seharusnya, menurut pihak Gerindra, suara yang diperoleh Gerindra 10.009, tetapi oleh KPU tercatat 7.911.,,Selain itu, menurut pihak Gerindra, terjadi pengurangan pencatatan perolehan suara caleg Gerindra atas nama Robert Lumban Tobing, dari yang seharusnya 3.971 menjadi 1.836.,,Menurut Gerindra, perubahan pencatatan suara itu terjadi karena adanya koreksi sepihak dari Badan Pengawas Pemilu (Bawaslu) Kabupaten Humbang Hasundutan.,,Adapun Bawaslu melakukan koreksi pencatatan suara setelah membuat putusan cepat yang menyatakan adanya pelanggaran administrasi pencatatan suara KPU.,,Putusan ini dibuat untuk menindaklanjuti adanya laporan pelanggaran.,,Sebelum membuat putusan cepat, Bawaslu Humbang Hasundutan sempat meminta saran ke Bawaslu Provinsi Sumut.,,Bawaslu Provinsi Sumut lantas menganjurkan Bawaslu Humbang Hasundutan untuk tidak menindaklanjuti laporan.,,Namun demikian, Bawaslu Humbang Hasundutan justru menindaklanjuti laporan dengan membuat putusan cepat untuk mengoreksi pencatatan suara.,,Langkah Bawaslu ini dinilai Mahkamah melampaui kewenangan.,,,""Tindakan Bawaslu Kabupaten Humbang Hasunduntan telah melampaui kewenangannya,"" ujar Hakim MK Enny Nurbaningsih.,,Oleh karena itu, Mahkamah tak yakin atas pencatatan suara yang benar.,,Mahkamah memerintahkan KPU untuk melakukan penghitungan surat suara ulang untuk 135 TPS di 24 Desa Kecamatan Dolok Sanggul, Kabupaten Humbang Hasundutan, Sumatra Utara, khususnya terhadap perolehan suara Gerindra.,,""Memerintahkan termohon, KPU Kabupaten Humbang Hasundutan untuk melakukan penghitungan suara ulang di tingkat Kecamatan Dolok Sanggul, Kabupaten Humbang Hasuduntan, untuk perolehan suara pemilihan umum DPRD Provinsi Sumatra Dapil Sumut IX,"" kata Hakim Anwar Usman.,,Mahkamah juga memerintahkan KPU untuk selanjutnya menetapkan perolehan suara hasil penghitungan ulang. (trb),,,loading...",https://www.posmetro-medan.com/2019/08/gugatan-gerindra-dikabulkan-mk.html
"Aksi Mahasiswa Papua Melebar ke Medan dan Bandung, ""Papua Bukan Merah Putih... """,posmetro-medan.com,"Agustus 19, 2019",-,Berita Utama,-,",,,Puluhan mahasiswa asal Papua yang kuliah di Kota Medan memprotes persekusi, intimidasi dan rasisme terhadap mahasiswa Papua di Surabaya, Jawa Timur. Mereka melakukan longmarch dari Kampus Universitas Sumatera Utara (USU) menuju Kantor DPRD Sumut, Senin (19/8).,,Dalam aksi protesnya, para mahasiswa mengenakan atribut bernuansa Bintang Kejora seperti kaos, gelang dan tas. Bahkan di salah satu spanduk yang dibawa oleh peserta aksi Ikatan Mahasiswa Papua (IPM) ini terpampang jelas lambang bendera Bintang Kejora.,,,Mereka juga menyanyikan Penggalan lagu Papua Bukan Merah Putih di Depan Kantor DPRD Sumut.,,“Papua bukan merah putih. Papua bukan merah putih. Papua bintang kejora. Baru-baru kau bilang merah putih,” urai puluhan mahasiswa menyanyikan penggalan lagu Papua Bukan Merah Putih.,,“Kalian (Indonesia) menindas kami, Bangsa Papua. Ini sebagai bentuk solidaritas terhadap saudara kami di Surabaya yang disebut monyet,” kata koordinator aksi, Damiel Wandik saat melakukan orasi di depan Kantor DPRD Sumut.,,Di depan Gedung DPRD Sumut penjagaan diperketat. Petugas keamanan dan kepolisian sudah bersiaga. Pintu gerbang utama gedung dewan juga sudah ditutup rapat.,,,,Aksi serupa juga terjadi di Bandung, Jawa Barat. Puluhan mahasiswa yang tergabung dalam Solidaritas Ikatan Mahasiswa se-Tanah Papua (Imasepa) menggelar unjuk rasa damai di Gedung Sate, Kota Bandung, Senin (19/8). Mereka menggelar aksi mengecam diskriminasi rasial yang menimpa mahasiswa asal Papua di Malang dan penangkapan mahasiswa Papua di Surabaya, pekan lalu.,,Unjuk rasa tersebut digelar pukul 14.00 WIB. Tampak para demonstran dikawal ketat oleh aparat kepolisian. Mahasiswa meneriakkan yel-yel sambil membentangkan poster berisi tuntutan mereka.,,Menurut koordinator Imasepa Bandung Jawa Barat Wek Kosay, aksi unjuk rasa dilakukan guna mengecam dan menyatakan sikap atas kejadian yang menimpa rekan mereka di Malang dan Surabaya.,,“Kami mengecam keras tindakan represif yang dilakukan pihak kepolisian terhadap demonstran. Kami menganggap kepolisian Malang dan Surabaya gagal dalam melaksanakan aturan yang telah ditetapkan yakni Peraturan Kapolri No.16 tahun 2016,” kata Wek Kosay membacakan tuntutan Imasepa.,,Dalam kesempatan itu, Imasepa juga menuntut Kapolda Jawa Timur meminta maaf kepada mahasiswa Papua yang menjadi korban.,,“Wali Kota Malang segera cabut dan meminta maaf atas pernyataan sikap berupa wacana pemulangan mahasiswa Papua studi di Malang,” ujarnya.,,Selain itu, massa aksi juga mendesak aksi rasialisme dan represif terhadap mahasiswa Papua segera diakhiri. Sekaligus mendesak kepolisian mengungkap pelaku kekerasan di Surabaya.,,Diketahui sebelumnya, sejumlah ormas mendatangi asrama mahasiswa Papua yang berada di Kota Surabaya, Jawa Timur. Mereka berusaha masuk ke dalam asrama namun dicegah oleh aparat keamanan yang berjaga di pagar asrama.,,Pemicunya disinyalir karena mahasiswa Papua enggan mengibarkan bendera merah putih di halaman asrama. Massa ormas kemudian melempari asrama mahasiswa dengan batu sembari mengeluarkan kalimat bernada rasis terhadap mahasiswa Papua yang berada di asrama tersebut. Atas insiden tersebut, protes terjadi di sejumlah wilayah, salah satunya di Kota Medan.,,,,Warga diminta tak terpancing untuk melakukan tindakan perusakan saat berdemonstrasi soal isu Papua. Terlebih, jika itu didorong oleh informasi yang belum jelas. Aparat pun didorong untuk menyampaikan infromasi secara jelas agar kericuhan tak terulang.,,“Mengimbau masyarakat Papua untuk tidak melakukan aksi dengan anarkis dan tidak mudah terpancing dan terprovokasi dengan informasi-informasi yang belum jelas,” Ketua DPR Bambang Soesatyo alias Bamsoet, dalam keterangan tertulisnya, Senin (19/8).,,Sebelumnya, aksi massa yang digelar di Manokwari diwarnai dengan blokade jalan hingga pembakaran. Bahkan Kantor DPRD Provinsi Papua Barat hingga sejumlah fasilitas ikut dibakar.,,Kapolri Jenderal Tito Karnavian menyebut aksi itu diduga buntut insiden pengepungan asrama mahasiswa Papua di Surabaya dan Malang, Jawa Timur, 15 Agustus.,,Padahal, kata dia, insiden itu sebenarnya hanya peristiwa kecil. Namun, ada oknum tertentu yang memanfaatkan kejadian di dua kota tersebut untuk memicu kerusuhan yang lebih besar lagi.,,Sejumlah peserta aksi pengepungan asrama itu mengaku mendapat kabar perusakan bendera merah putih di depan asrama lewat foto yang disebar di grup Whatsapp. Kenyataannya, mereka tak mendapati perusakan itu.,,Senada, Lenis Kogoya, Staf Khusus Presiden Jokowi Bidang Papua, meminta masyarakat tak melakukan perusakan pada saat berdemo.,,“Boleh saja menyampaikan aspirasi di muka umum tapi jangan sekali-sekali membakar fasilitas negara,” kata dia, yang juga merupakan Ketua Lembaga Masyarakat Adat Tanah Papua, di Jakarta Barat, Senin (19/8).,,Ia menyesalkan aksi pembakaran kantor DPRD Papua Barat yang terjadi pagi tadi. Ia mengibaratkan pembakaran kantor DPRD itu sama saja seperti membakar rumah sendiri.,,“Saya rasa menyesal, sebenarnya tidak boleh terjadi,” ujarnya.,,Bamsoet pun mendorong Pemerintah Daerah (Pemda) melalui Dinas Komunikasi Informatika Persandian dan Statistik Provinsi Papua Barat bersama TNI dan Polri untuk dapat memberikan penjelasan duduk persoalan terhadap informasi yang terjadi di Papua Barat tersebut.,,“Guna memberikan ketenangan dan ketentraman bagi masyarakat Manokwari di Papua Barat, serta menjaga persatuan maupun kesatuan bangsa,” kata dia.,,Dia juga mendorong pihak intelijen, baik TNI dan Polri, bersama Pemda, untuk lebih aktif dalam memberikan informasi kepada pihak-pihak yang terkait agar kejadian serupa tidak terulang kembali.,,“Mendorong Kepolisian untuk bersikap persuafif kepada pihak yang melakukan aksi atau unjuk rasa tersebut, agar tidak melakukan aksi dengan anarkis,” katanya.,,Terpisah, Anggota Komisi III DPR RI Aziz Syamsuddin mengatakan pihaknya melakukan koordinasi soal situasi terkini dengan pihak kepolisian. “Nanti kita akan berkoordinasi dengan pihak kepolisian,” ujar Aziz di gedung MA, Jakarta Pusat, Senin (19/8).,,“Segera ini mau ke DPR ini mau rapat ya. Nanti kita lihat perkembangan ya,” kata dia. (mb/cnn indonesia),,,loading...",https://www.posmetro-medan.com/2019/08/aksi-mahasiswa-papua-melebar-ke-medan.html
"Gawat! Hampir 50% Surat Utang Negara Dimiliki Asing, Menko Darmin : Kita Bisa Terbanting!!!",posmetro-medan.com,"Agustus 09, 2019",-,nasional,-,",,,Porsi kepemilikan asing yang besar dari total Surat Utang Negara (SUN) yang beredar mulai membuat pemerintah tidak nyaman dan khawatir.,,Menteri Koordinator Bidang Perekonomian Darmin Nasution menjelaskan, porsi kepemilikan asing pada Surat Berharga Negara (SBN) sudah mencapai lebih dari 40 persen. Hal ini, menurut dia, meningkatkan risiko bagi perekonomian Indonesia.,,""Sekali goyang (perekonomian), mereka bisa langsung keluar. Ekonomi kita (bisa) terbanting,"" ujar Darmin, Jumat (9/8).,,Menurut Darmin, pemerintah akan terus berupaya mengurangi ketergantungan terhadap utang. Namun, hal itu tidak bisa dilakukan dengan cepat. Perlu perencanaan jangka panjang.,,""Mengurangi ketergantungan tentu bukan pekerjaan jangka pendek, tetapi harus sedikit demi sedikit dikurangi,"" katanya.,,Menurut Darmin, salah satu cara untuk mengurangi ketergantungan asing pada portofolio surat utang pemerintah, antara lain dengan mendorong inklusi keuangan agar seluruh lapisan masyarakat bersedia mengakses layanan keuangan.,,""Tapi tentu tidak bisa kalau hanya sekadar membuka tabungan, inklusi keuanggannya tidak hanya itu tetapi juga produk keuangan lainnya,"" jelas dia.,,Dari data yang disampaikan Bank Indonesia, Neraca Pembayaran Bank Indonesia menyebut rasio kepemilikan asing terhadap SUN pada kuartal II 2019 mencapai 46,6 persen, naik dibanding kuartal I 2019 yang sebesar 46 persen.,,,loading...",https://www.posmetro-medan.com/2019/08/gawat-hampir-50-surat-utang-negara.html
"Kristina Gultom Dibantai Suami Tetangganya, Kronologinya Sadis Kali!!!",posmetro-medan.com,"Agustus 09, 2019",-,Berita Utama,-,",,,Kasus pembunuhan terhadap Kristina Gultom(20) yang dilakukan tersangka Rinto Hutapea, Jumat (9/8) dipaparkan Polres Taput Kapolres Taput, AKBP Horas Marasi Silaen,,Horas menguak fakta-fakta kekejaman Rinto saat membantai Kristina di Perladangan Sitolu-tolu, Dusun Pangguan, Desa Hutapea Banuarea, Kecamatan Tarutung Kabupaten Taput pada Minggu (4/8/2019) silam.,,Dalam penjelasannya Kapolres menyebut, tersangka sempat menyeret korban sejauh 50 meter. Awalnya, Rinto Hutapea melintas mengendarai motor Suzuki Smash dan menyapa Kristina lalu mengajaknya.,,Rinto mengaku sakit hari karena tawarannya untuk membonceng Kristina  ditolak.,,Bahkan kata Rinto, Kristina sinis dan meludahi wajahnya sambil memaki dengan ucapan kasar. Tidak terima perlakukan Kristina, Rinto tersulut emosi dan mengejarnya.,,“Sekitar 10 meter, tersangka menangkap korban yang lari ke arah perladangan,”jelas AKBP Horas M Silaen.,,Saat Kristina terjatuh, Rinto memukul bibir dan wajah  gadis desa itu.,,,Katanya ia panik mendengar suara Kristina yang berteriak minta tolong, Rinto semakin membabi buta memukulinya sambil memegang kedua tangannya.,,“Korban sempat minta tolong, tapi makin dibantai,”terang Kapolres.,,Kristina yang berusaha menyelamatkan diri sia-sia, ia kalah adu tenaga dengan Rinto. Kristina terus menjerit saat diseret ke areal perladangan warga yang banyak ditumbuhi semak belukar.,,Wanita itu pun kembali dipukuli bertubi-tubi oleh Rinto.,,Dalam keadaan tak berdaya, Kristina diseret ke jurang di bawah rumpun bambu sejauh 50 meter dengan maksud menyembunyikan korban.,,Pembantaian pun berlanjut, Rinto membuat Korban tak bernafas dengan cekikan sekuat tenaga di leher korban selama kira-kira 15 menit. Dari matanya keluar cairan dan darah mengucur dari hidung.,,Usai menghabisi Kristina, pria itu mengambil telepon genggam merek Nokia milik korban lalu dibuang ke semak-semak. Uang pecahan Rp 5000, dan sebotol minyak kayu putih dari kantong korban juga diambil lalu dibuang di sekitar tkp.,,Kata Kapolres, Rinto membuka pakaian Kristina karena melihat pakaian korban tergulung-gulung akibat diseret.,,Pakaian dalam seperti celana dalam, bra hingga tangtop Kristina juga dilepasnya hingga Kristina telanjang tak berbalut pakaian.,,“Tubuh korban yang telanjang kemudian ditutupi tersangka menggunakan baju korban dengan posisi telungkup dan langsung meninggalkannya di bawah pohon bambu,”jelasnya.,,Kapolres juga menyampaikan motif Rinto habisi Kristina karena sakit hati. “Modus tersangka membunuh korban, karena tersangka emosi setelah dimaki-maki dan diludahi oleh korban,” tutur AKBP Horas M Silaen.,,AKBP Horas M Silaen MPsi, memyampaikan tersangka dijerat dengan pasal 338 KUHPidana (Dengan sengaja menghilangkan nyawa orang lain) dengan ancaman hukuman 15 tahun penjara dan pasal 365 ayat (3) (Pencurian dengan kekerasan yang disertai dengan pembunuhan) dengan ancaman hukuman 12 tahun penjara.,,Untuk tindakan selanjutnya dalam rangka penyidikan, tersangka telah ditahan di Polres Taput. Sementara hasil otopsi masih menunggu dari RSU Djasamen Saragih Pematang Siantar.,,“Pemeriksaan barang bukti dan sampel masih dilakukan di Laboratorium Forensik Cabang Medan. Penyidik juga telah mengambil sampel darah tersangka untuk dilakukan pemeriksaan DNA ke Pusdokkes Mabes Polri untuk memastikan apakah korban ada dilakukan persetubuhan atau tidak,”tambahnya.,,Pihak kepolisian pun saat ini belum bisa memastikan apakah korban sempat diperkosa.,,“Masih menunggu hasil uji lab dan autopsi korban,”tutup Kapolres. (newscorner),,,loading...",https://www.posmetro-medan.com/2019/08/kristina-gultom-dibantai-suami.html
Memek Ditetapkan Sebagai Warisan Budaya Tak Benda Indonesia,posmetro-medan.com,"Agustus 18, 2019",-,nasional,-,",,,Nusantara kaya akan keanekaragaman kearifan lokal, tak terkecuali kuliner. Salah satunya adalah kudapan khas Simuelue, Aceh, bernama Memek yang ditetapkan sebagai Warisan Budaya Tak Benda (WBTB) Indonesia 2019.,,Dilansir dari disbudpar.acehprov.go.id, Senin (19/8/2019), Dinas Kebudayaan dan Pariwisata (Disbudpar) Aceh bersama Balai Pelestarian Nilai Budaya Aceh-Sumut awalnya mengusulkan 11 karya budaya untuk ditetapkan sebagai WBTB Indonesia 2019. Tetapi, hanya empat yang lolos verifikasi dan dinyatakan memenuhi syarat oleh tim ahli WBTB.,,,Keputusan pun disampaikan dalam sidang penetapan karya budaya yang digelar di Hotel Millennium Jakarta pada 13 hingga 16 Agustus 2019. ""Untuk Aceh, ada empat karya budaya yang masuk WBTB, ada Memek dari Simuelue dan Gutel dari Aceh Tengah sebagai domain kemahiran dan kerajinan tradisional."" ungkap Jamaluddin, Kepala Dinas Kebudayaan dan Pariwisata Aceh.,,Jamaluddin menambahkan dua budaya lainnya adalah Sining dari Aceh Tengah sebagai domain seni pertunjukan dan Silat Pelintau dari Aceh Tamiang sebagai domain tradisi dan ekspresi lisan. Ditetapkannya empat karya budaya menjadikan total ada 34 jumlah karya budaya Negeri Serambi Mekkah yang telah menjadi WBTB Indonesia.,,Besar harap Jamaluddin kabupaten atau kota di Aceh untuk aktif mencatat warisan budaya di wilaya sebagai upaya perlindungan karya budaya lokal dari kepunahan dan klaim negara lain. Pada tahun mendatang, jumlah karya budaya yang ditetapkan dapat lebih banyak lagi.,,,Apa itu Kuliner Memek?,,Berdasarkan keterangan yang ditulis di disbudpar.acehprov.go.id, Memek adalah makanan khas dari Kabupaten Simeulue. Kudapan ini terbuat dari beras ketan gongsen, pisang, santan yang sudah dipanaskan, gula, dan garam.,,Ada pun proses pembuatannya butuh sekitar satu jam. Setelah masak, Memek dapat disantap baik dalam keadaan dingin atau biasa.,,Memek sendiri berasal dari kata mamemek yang berarti mengunyah-ngunyah atau menggigit. Tetapi kini, masyarakat di Simeulue lebih populer disebut sebagai memek.,,,loading...",https://www.posmetro-medan.com/2019/08/memek-ditetapkan-sebagai-warisan-budaya.html
"Mulai Besok Hingga Bulan Depan, Akan Ada Razia Besar-besaran",posmetro-medan.com,"Agustus 27, 2019",-,Berita Utama,-,",,,Satlantas Polrestabes Medan beserta jajarannya akan melakukan razia besar-besaran mulai 29 Agustus hingga 11 September 2019 dalam Operasi Patuh Toba 2019.,,Kapolrestabes Medan Kombes Pol Dadang Hartanto, melalui Kasat Lantas Polrestabes Medan AKBP Juliani Prihatini, Rabu, mengatakan, kegiatan itu bertujuan untuk meningkatkan kesadaran akan keselamatan berlalu lintas dan menekan angka kecelakaan.,,""Tindakan ini bukan hanya berupa penilangan, tetapi polisi juga akan mengutamakan teguran dsn imbauan yang bersifat pencegahan,"" katanya.,,Ia menambahkan, dalam Operasi Patuh Toba 2019 ini nantinya terdapat beberapa poin yang menjadi sasaran perioritas yakni dengan mengedepankan tindakan preventif dan represif.,,""Karena konsep dalam Operasi Patuh Toba ini adalah menciptakan keamanan, keselamatan, ketertiban dan kelancaran lalu lintas,"" ujarnya. (antara),,Operasi Patuh Toba 2019 ini dilaksanakan oleh Kepolisian Republik Indonesia (Polri) yang digelar secara serentak di seluruh Indonesia.,,,loading...",https://www.posmetro-medan.com/2019/08/mulai-besok-hingga-bulan-depan-akan-ada.html
DUARRR!! Pengembala dan 19 Kerbau di Tapteng Tewas Seketika,posmetro-medan.com,"Agustus 19, 2019",-,Berita Sumut,-,",,,loading...",https://www.posmetro-medan.com/2019/08/duarrr-pengembala-dan-19-kerbau-di.html
"Pemeliharaan Jaringan, Ini Daerah di Medan yang Terkena Pemadaman Listrik",posmetro-medan.com,"Agustus 13, 2019",-,Medan Bung,-,",,,PT PLN Unit Pelaksana Pelayanan Pe-langgan (UP3) Medan kembali melakukan pemeliharaan jaringan listrik pada hari ini, Selasa (13/8) hingga besok, Rabu (14/8). Pemeliharaan jaringan listrik tersebut untuk memperlancar distribusi atau suplay listrik agar menjadi andal.,,Adapun pemeliharaan jaringan tersebut, mulai dari rabas pohon hingga penggantian kontruksi Jaringan Tegangan Menengah Komponen (JTM). Dalam melakukan pemeliharaan listrik, PLN terpaksa memadamkan listrik di wilayah yang tengah dilakukan pemadaman.,,Seperti pemeliharaan yang dilakukan pada Selasa (13/8) dengan wilayah padam di Jl. Iskandar Muda, Jl. Biduk, Jl. Burjamhal, Jl. Mengkara, Jl. Sei Beras, Jl. Hayam Wuruk sebagian, Jl. Sei Mencirim sebagian, Jl. Syailendra, Jl. Sei Lepan, RS SMEC, Ramayana Pringgan, Jl. Sei Bahorok, Jl.STM Sebagian,Jl.Alfalah, Jl.SM.Raja, Jl. Seksama Pajak Simpang simpang Limun, Jl. Selamat Jl.Garu I, Jl. GaruII, Jl. Garu III, Jl. Desa Bekukul, Jl. Namorambe Desa Jati Kesuma, Jl. Namorambe Desa Pamah, Jl. Ar Hakim, komp asia mega Mas sebagian, Jl. Denai sebagian.,,Kemudian pada Rabu (14/8), dengan wilayah padam di Jl.STM Sebagian, Jl. Bajak I,Jl. Suka Cipta, JL.Sakti Lbs Sebagian,Jl.SM.Raja Sebagian, Jl. Air Bersih, Jl. Pelangi Sebagian, Jl. Turi Stadion Teladan,Jl. Stadion Teladan, Jl. Karya Bakti,Jl.Gedong Arca,Jl. HM. Joni, Jl.Halat, Jl. Kpt Muslim, Jl. Jawa, Jl. Budi Luhur, Jl. Amal Luhur, Jl. Setia Luhur, Jl. Klambir V, Jl. Psr IV Cinta Damai, Jl. Asrama, Jl. Perum Bumi Asri, Gg. Banteng, RS Sari Mutiara, Milenium, Jl. Bakti Luhur. (rel/ila),,,loading...",https://www.posmetro-medan.com/2019/08/pemeliharaan-jaringan-ini-daerah-di.html
"TRENDING TOPIC!!! Siswa SMKN 7 Medan Minta Keadilan, Polantas Malah Kabur",posmetro-medan.com,"Agustus 14, 2019",-,Berita Viral,-,",,,Video seorang Siswa SMK yang marah ke polisi karena terjaring razia, viral di medsos.,,Siswa yang disebut warganet berasal dari SMKN 7 Medan ini meminta keadilan ke petugas. Karena banyak warga yang tidak menggunakan helm, tetapi tidak ditangkap.,,,""Keadilan sosial bagi seluruh rakyat Indonesia,"" ucap anak itu dalam sebuah video yang beredar di media sosial.,,,Kemarahannya tak kunjung redah meski petugas sudah memberi penjelasan.,,Anak tersebut bahkan membanting helm dan mengadang laju mobil polantas yang hendak kembali ke Mapolres.,,""Kenapa tidak ada keadilan bagi saya?"" tanya anak tersebut ke polisi.,,,Aksi anak ini sontak membuat kemacetan dan mengundang klakson dari pengendara lain.,,Beberapa orang mencoba meminta anak tersebut untuk tidak mengadang mobil polantas.,,Permintaan tersebut diturutinya, meski ucapannya terus-menerus meminta keadilan.,,Hingga akhir video, anak tersebut masih marah-marah ke polantas yang ada di lokasi.,,Peristiwa ini terjadi di wilayah hukum Polsek Medan Kota, Jalan Brigjen Katamso.,,Warganet banyak memberikan dukungan ke siswa tersebut.,,,,,,loading...",https://www.posmetro-medan.com/2019/08/trending-topic-siswa-smkn-7-medan-minta.html
