title,label,label_score
Rafael Nadal Berpeluang Peringkat Satu Dunia Geser Novak Djokovic,non-clickbait,0
"Gara-gara Rambut Ekor Kuda, Kourtney Kardashian Alami Kebotakan",non-clickbait,0
"Selain iPhone 11, Apple Rilis iPad 10,2 Inci Harga Rp 4,7 Jutaan",non-clickbait,0
Kualifikasi Euro 2020: Belgia Bisa Jadi Tim Tercepat Lolos,non-clickbait,0
"Ekspor Obat Indonesia Menarik Penjahat Siber, Berikut Faktanya",clickbait,1
"Prancis Vs Andorra 3-0, Les Bleus Gagal Rebut Puncak Klasemen",non-clickbait,0
Masyarakat Tolak Revisi UU KPK,non-clickbait,0
"Tolak Revisi UU KPK, 1.717 Dosen Lintas Universitas Tanda Tangan",non-clickbait,0
"Jokowi Undang Investasi, Luhut: Perizinan Mulai Dipangkas",non-clickbait,0
"Kasus Suap PT Angkasa Pura II, Ini Sederet Nama yang Diperiksa",clickbait,1
"Tolak Revisi UU KPK, Warga DKI Jakarta Minta Jokowi Tegas",non-clickbait,0
Penerima Transplantasi Kornea Babi Pertama di Dunia Dapat Melihat,non-clickbait,0
"Setelah Berhasil Memotret, Astronom Akan Bikin Film Lubang Hitam",non-clickbait,0
Kabar Baik bagi Manchester United: Eric Bailly Pulih Lebih Cepat,non-clickbait,0
"Festival Tanjung Lesung, Berikut Rangkaian Acaranya",clickbait,1
"Menolak Revisi UU KPK, Kata Kapitra Ampera: Itu Makar",non-clickbait,0
Memahami Makna 3 Macam Senyum,clickbait,1
"Jadwal Bola Selasa Ini: Timnas, Liga 2, Kualifikasi Euro 2020",non-clickbait,0
Konsumsi BBM Nissan Note e-Power 1 Liter Tembus 37 Kilometer,non-clickbait,0
PSHK Ungkap Skenario Terburuk Revisi UU MD3,non-clickbait,0
Strategi Sri Mulyani Hadapi Ancaman Resesi: Countercylical,non-clickbait,0
Majelis Rakyat Belum Cabut Seruan Siswa Papua Agar Pulang,non-clickbait,0
Gowes Nusantara di Ngawi Ajak Masyarakat Sadar Lingkungan,non-clickbait,0
Bruno Silva Disiapkan Tampil saat PSIS Semarang Jamu Persebaya,non-clickbait,0
Menu Sehat dari SDN Sebabkan Balita Meninggal di Koja?,clickbait,1
Begini APV Terguling Sejauh 50 Meter di Kecelakaan Tol Jagorawi,clickbait,1
Ini Daftar Juara Piala Dunia Basket FIBA dari Tahun ke Tahun,clickbait,1
"Kalahkan Argentina, Spanyol Juara Piala Dunia Basket FIBA 2019",non-clickbait,0
"Hasil Liga Inggris: Ditahan Watford 2-2, Arsenal Gagal ke 4 Besar",non-clickbait,0
700 Kontainer Sampah Plastik Berbahaya Masuk Indonesia Pada 2019,non-clickbait,0
"Imbang Lawan PSM Makassar, Pelatih Badak Lampung Puas",non-clickbait,0
CEO Nine Sport Arif Putra Deklarasi Jadi Calon Ketua PSSI,non-clickbait,0
"Persipura vs Persela Lamongan 2-0, Jacksen: Bukti Kualitas Pemain",non-clickbait,0
Putusan Pengadilan dan Penanggulangan Kebakaran Hutan,non-clickbait,0
"10 Wakil Indonesia di Babak II China Open 2019, Mereka Adalah ...",clickbait,1
"Label Halal Daging Impor, Pengusaha Ingin Tak Ada Regulasi Ganda",non-clickbait,0
Debit Air Objek Wisata Telaga Sarangan Magetan Surut,non-clickbait,0
"Indonesia, Filipina, Jepang Tuan Rumah Piala Dunia Basket 2023",non-clickbait,0
DiveAble Buktikan Difabel Juga Bisa Melakukan Olahraga Ekstrem,clickbait,1
Alasan Suzuki Optimistis Penjualan Semester II 2019 Membaik,clickbait,1
RKUHP Akan Disosialisasikan Selama 2 Tahun Setelah Disahkan,non-clickbait,0
"Di Depan Bamsoet, Airlangga Hartarto Bilang Munas Golkar Desember",non-clickbait,0
"Anggota DPRD DKI Menggadaikan SK, F-PDI P: Jangan Sampai Nunggak",non-clickbait,0
Timnas U-16 Ditargetkan Menang Lawan Brunei Darussalam dan Cina,non-clickbait,0
"Stok Beras 2,6 Juta Ton, Buwas Yakin Tak Perlu Impor Hingga 2020",non-clickbait,0
Grup K-Pop Seventeen Pecahkan Rekor Penjualan Album An Ode,non-clickbait,0
Kabut Asap di Kepulauan Riau Makin Pekat,non-clickbait,0
"Pemilihan Wali Kota Tangsel, Adik Airin Maju Lewat PDIP",non-clickbait,0
China Open 2019: Status Juara Bertahan Bukan Beban Bagi Anthony,non-clickbait,0
WWF Indonesia: Pola Pembakaran Hutan Sama dengan di Amazon,non-clickbait,0
Komisi VIII DPR Bahas RUU Pesantren denga Pemerintah Hari Ini,non-clickbait,0
"As Roda Bermasalah, Penjualan Jeep Gladiator Disetop Sementara",non-clickbait,0
"Pemutaran Kucumbu Tubuh Indahku Diprotes, Garin Nugroho Melawan",non-clickbait,0
Siswa Sekolah Amerika Bantu Teman Sekelas yang Tidak Punya Baju,non-clickbait,0
DPR dan Pemerintah Bahas RKUHP Siang Ini,non-clickbait,0
Susi Pudjiastuti Tegaskan Alasan Tenggelamkan Kapal Ikan Ilegal,non-clickbait,0
"Tunggakan Pajak Kendaraan DKI Rp 2,4 Triliun, Polda Turun Tangan",non-clickbait,0
Ini Alasan Oktober Saat yang Tepat ke Papua Barat,clickbait,1
"Tinju Dunia: De La Hoya Jagokan Ruiz Bakal Atasi Joshua, Karena..",clickbait,1
Airnav Palembang: Jarak Pandang Penerbangan Aman di Atas Pukul 8,non-clickbait,0
"Tips Mencuci Knit Sneakers, Cari Deterjen yang Lembut",clickbait,1
"Peringkat Empat di MotoGP San Marino, Ini Kata Valentino Rossi",clickbait,1
Menpar: Nomadic Tourism Cocok untuk Akomodasi Papua Barat,non-clickbait,0
Remisi Koruptor dan Teroris Dipermudah,non-clickbait,0
Sekolah di Crimea Mulai Ajarkan Bahasa Ukraina,non-clickbait,0
5 Tips Meningkatkan Rasa Percaya Diri,clickbait,1
Harga Minyak Turun Pasca Arab Saudi Janji Tingkatkan Produksi,non-clickbait,0
"Setelah Kena Serangan Jantung, Iker Casillas Kini Latihan Lagi",non-clickbait,0
"Gila Belanja dan Liburan, Aries dan 6 Zodiak Ini Dikenal Boros",clickbait,1
Presiden Bank Dunia: Pertumbuhan Ekonomi Global Akan Lebih Lambat,non-clickbait,0
"Liga 2: Budiman Jadi Pelatih Persib B, Target Lolos Degradasi",non-clickbait,0
Jadwal China Open 2019: Hari Ini Tujuh Wakil Indonesia Berlaga,non-clickbait,0
"Bon Iver Akan Tampil di Jakarta, Cek Harga Tiketnya",clickbait,1
PT Mobil Anak Bangsa Akan Produksi Motor Listrik dan Battery Pack,non-clickbait,0
"BJ Habibie Wafat, Melly Goeslaw: Bahagia Bertemu Ainun",non-clickbait,0
"Cerita BJ Habibie tentang Krisis Moneter, IMF dan Hancurnya IPTN",clickbait,1
3 Harapan BJ Habibie Sebelum Wafat Menurut Jimly Asshiddiqie,clickbait,1
Manchester City Akan Bikin Patung Vincent Kompany di Etihad,non-clickbait,0
"Situasi Kondusif, Blokir Internet di Seluruh Papua Barat Dicabut",non-clickbait,0
Fakhri Husaini Beberkan Kelebihan dan Kekurangan Timnas U-19,non-clickbait,0
Mencegah Kematian Kelahiran Korban Gempa Palu,non-clickbait,0
Australia Melaju ke Semifinal Piala Dunia Basket FIBA 2019,non-clickbait,0
Jejak BJ Habibie di Dirgantara Indonesia,non-clickbait,0
"BJ Habibie Meninggal, PM Mahathir Mohamad Kehilangan Kawan Lama",non-clickbait,0
"Semua Komet Mungkin Berasal dari Tempat yang Sama, Dekat Matahari",non-clickbait,0
"Fakta Unik Member NCT Dream, Ada Si Perusak dan Tukang Tidur",clickbait,1
"Rekor Kandang PSM Makassar Berakhir, Kalezic Beberkan Penyebabnya",clickbait,1
"Resmi Meluncur, Ini Kelebihan dan Kekurangan iPhone 11",clickbait,1
Video Viral: Petinju Pro Menang KO di Kejuaraan Tinju Amatir,non-clickbait,0
"BJ Habibie Punya Riwayat Kesehatan Lemah Jantung, Apa Itu?",clickbait,1
Kepala BKPM: Banyak Izin Dijadikan Obyek Pungli,non-clickbait,0
"Bersiap Lawan Barcelona, Valencia Justru Pecat Pelatih Marcelino",non-clickbait,0
"BI Longgarkan Aturan Uang Muka Kredit Mobil, Ini Dampaknya",clickbait,1
"Makanan Ini Berbahaya bila Dikonsumsi Mentah, Cek Sebabnya",clickbait,1
Jadwal Liga Spanyol Pekan Keempat: 4 Hal Menarik untuk Ditunggu,clickbait,1
"Reformasi Dikorupsi, Mahasiswa Bergerak",non-clickbait,0
"Volvo Hadirkan Truk FM 440, Pengereman dan Keselamatan Canggih",non-clickbait,0
"Imam Nahrawi Tersangka, PKB Tak Ajukan Pengganti Menpora",non-clickbait,0
"Soal Perjalanan Dinas Boros Rp 25,43 M, Indef: Awasi Ketat",non-clickbait,0
"Mahasiswa Protes UU KPK dan RKUHP, DPR Janji Pertemuan Lanjutan",non-clickbait,0
"Tiru Cina, Ibu Kota Baru Akan Dilengkap Kereta Tanpa Rel",non-clickbait,0
Fraksi Partai Golkar Mendadak Rotasi Anggota di Komisi XI DPR,non-clickbait,0
Pesawat Delay 11 Jam karena Pilot Kehilangan Paspor,non-clickbait,0
Akan Ikut Seleksi CPNS 2019? Ini Tanda Bahwa Anda Siap Jadi PNS,clickbait,1
Masyarakat Adat Papua Butuh Kepastian Hukum Pengelolaan Hutan,non-clickbait,0
"Perang Dagang, Penjualan Apple di Cina Anjlok",non-clickbait,0
Lezatnya Menu Makan Malam di Hotel Santika Mataram,clickbait,1
"Jajal Jalur Sepeda Rawamangun-Gambir, Ini Kata Anies Baswedan",clickbait,1
Alasan Golkar Rombak Anggota Komisi XI Menjelang Pemilihan BPK,clickbait,1
"Era Mobil Listrik Datang, Asuransi Astra: Sedang Kami Kalkulasi",non-clickbait,0
"Imbang Lawan Tottenham, Pelatih Olympiacos Tak Pasang Target",non-clickbait,0
Cinta Habibie untuk Ainun yang Diteladani Indro Warkop,non-clickbait,0
Kesalahan Umum Menggunakan Tabir Surya Menurut MUA Philip Kwok,clickbait,1
"Revisi UU KPK, UII Siapkan Mosi Tidak Percaya pada Jokowi",non-clickbait,0
Mahathir Surati Presiden Jokowi Soal Asap Lintas Negara,non-clickbait,0
"Polemik Audisi Bulu Tangkis PB Djarum Selesai, Ini Kata PB PBSI",clickbait,1
"Pasien BPJS Berobat ke Puskesmas, Klinik Terancam Gulung Tikar",non-clickbait,0
Pakar Ungkap Bahaya Iritatif dan Oksidatif Vape,non-clickbait,0
"Breaking News! Lima Pimpinan Baru KPK Telah Terpilih, Ada Firli",clickbait,1
Preview Liga 1: Bali United Waspadai Pemain Baru Bhayangkara FC,non-clickbait,0
"Twitter Blokir Akun Raul Castro, Jurnalis, Media, dan Menteri",non-clickbait,0
Tok! Komisi III DPR Bulat Pilih Firli Bahuri sebagai Ketua KPK,clickbait,1
Firli Bahuri Akui Pernah Bertemu Megawati saat Bertugas di KPK,non-clickbait,0
Capim KPK Luthfi Jayadi Setuju Revisi UU KPK Tapi Harus Hati-hati,non-clickbait,0
Studi Baru: Alien Kemungkinan Sudah Mengunjungi Bumi,non-clickbait,0
Peta Jalan Industri Fintech Syariah Ditargetkan Selesai pada 2020,non-clickbait,0
"Hasil Kualifikasi Euro 2020: Inggris, Prancis, Portugal Menang",non-clickbait,0
Tim Angkat Besi Indonesia Ingin Rajai SEA Games 2019,non-clickbait,0
Begini Proses Komisi III DPR Pilih Firli Bahuri sebagai Ketua KPK,clickbait,1
BPTJ: 2.000 Bus Listrik Melaju di Jakarta Pada 2020,non-clickbait,0
"Samsung Galaxy A10s, A30s, A50s Rilis Hari Ini, Bisa Pre-Order",non-clickbait,0
"Libatkan Militer untuk Amankan SUTET, PLN: Mereka Sudah Pakar",non-clickbait,0
Aktivis Akademisi Tolak Revisi UU KPK Mengaku Diserang Hacker,non-clickbait,0
Ini Rahasia Handling Honda Genio Lebih Enteng dan Gesit,clickbait,1
Hari Ini Romahurmuziy Jalani Sidang Dakwaan Jual Beli Jabatan,non-clickbait,0
Simon McMenemy Merasa Masih Layak Latih Timnas Indonesia,non-clickbait,0
Jelang MotoGP San Marino: Valentino Rossi Diarak di Kampungya,non-clickbait,0
Kata Ronaldo Usai Borong 4 Gol Saat Portugal Hantam Lithuania 5-1,clickbait,1
"Jefri Nichol Gunakan Ganja karena Susah Tidur, Faktor Insomnia...",clickbait,1
Uni Eropa Segera Bentuk Pasukan Pertahanan Baru Dampingi NATO,non-clickbait,0
Arkeolog Jelaskan Isi 5 Prasasti Bukti Keberadaan Sriwijaya,clickbait,1
"Agar Lebih Nikmat, Padukan Teh Favorit Anda dengan Makanan Ini",clickbait,1
"Inggris Menang, 2 Gol Bersejarah Jadon Sancho buat Mendiang Nenek",non-clickbait,0
"9 Perusahaan Tekstil Gulung Tikar, Pengusaha Duga Ini Sebabnya",clickbait,1
"Jikalahari Minta Malaysia Tak Hanya Protes Asap Karhutla, karena",clickbait,1
Susu untuk Sarapan Bantu Kontrol Gula Darah Pasien Diabetes,non-clickbait,0
Revisi UU KPK Dianggap Berpotensi Untungkan Mafia SDA,non-clickbait,0
"Lelang Stadion BMW Dipersoalkan, Jakpro: Sudah Sesuai Prosedur",non-clickbait,0
Bursa Transfer Liga 1: Daftar Lengkap Perpindahan Pemain 18 Klub,non-clickbait,0
"Borong 4 Gol, Ronaldo Cetak Rekor Jadi Top Skor Kualifikasi Euro",non-clickbait,0
Pengakuan Relawan Prabowo Usai Divonis Bersalah Kerusuhan 22 Mei,clickbait,1
Prediksi Timnas Indonesia Vs Thailand di Kualifikasi Piala Dunia,non-clickbait,0
"Bukan Perang Dagang, Bank Mandiri: Waspadai Perang Mata Uang",non-clickbait,0
"Rilis Hari Ini, Survei: Penjualan iPhone 11 Diprediksi Turun",non-clickbait,0
"Jadwal Persib Bandung: Awas, Hindari Petaka Kartu Kuning!",clickbait,1
"Teror Ular di Asrama Mahasiswa Papua, Polisi Periksa CCTV",non-clickbait,0
Akrobat Swasembada Gula,non-clickbait,0
Masalah Pelonggaran Kepemilikan Bank,non-clickbait,0
"Beredar Kabar BJ Habibie Meninggal, Suasana RSPAD Sepi",non-clickbait,0
LBH Jakarta: Penetapan Tersangka Veronica Koman Ancam Aktivis HAM,non-clickbait,0
"Irish Bella Putuskan Pakai Hijab, Ammar Zoni: Melebihi Bidadari",non-clickbait,0
"Ganjil Genap, Pengendara: Beralih Angkutan Umum Tak Efektif",non-clickbait,0
"Mulai Memakan Korban Jiwa, Kemacetan di Manila Disorot",non-clickbait,0
Jawaban Soal Revisi UU KPK Jadi Dasar DPR Loloskan Capim KPK,non-clickbait,0
"Ferrari 812 GTS Meluncur, 100 Km per Jam Kurang dari 3 Detik",non-clickbait,0
Polisi: 96 Orang Jadi Tersangka Kerusuhan Papua dan Papua Barat,non-clickbait,0
Ini Jadwal Uji Kelayakan Capim KPK dalam Dua Hari Mendatang,clickbait,1
"Asteroid Bikin Panik Inggris, Polisi Duga Meteor",clickbait,1
"Hasil Liga Italia: Verona Vs AC Milan 0-1, Berkat Penalti Piatek",non-clickbait,0
Inilah Jadwal Perempat Final Piala Dunia Basket FIBA 2019,clickbait,1
Daripada Pisang dan Pepaya Sebaiknya Bayi Diberikan Daging,non-clickbait,0
Minum Teh Teratur Mencegah Penurunan Fungsi Otak di Usia Lanjut,non-clickbait,0
"Disebut 4 Kali Gigit Orang, Anjing Tewaskan PRT Diakui Agresif",non-clickbait,0
"Hasil Liga Italia: AS Roma Vs Sassuolo 4-2, Mkhitaryan Cetak Gol",non-clickbait,0
Hasil Lengkap Liga Inggris Pekan Kelima dan Klasemen,non-clickbait,0
Malaysia: Karhutla di Indonesia Sebabkan IPU Tinggi,non-clickbait,0
"Ini Perbedaan Asteroid, Komet, dan Meteor",clickbait,1
Kabut Asap Pekat Kepung Palangka Raya,non-clickbait,0
Denso Gandeng Blackberry Rancang Kokpit Digital,non-clickbait,0
Varian Baru Vivo Z1 Pro RAM 6 GB Pre-order Mulai Besok,non-clickbait,0
Gubernur Jenderal Australia Berpidato dalam Bahasa Indonesia,non-clickbait,0
Sinar Mas Land Akan Bangun Pusat Otomotif di Kota Bekasi,non-clickbait,0
"Dukung KPK, Dosen UGM Baca Puisi Mas Joko Kami Mengandalkanmu",non-clickbait,0
Kementerian Perhubungan Evaluasi Alur Kapal Pelabuhan Kecil,non-clickbait,0
Hasil Lengkap Liga Italia Pekan Ketiga dan Klasemen,non-clickbait,0
Hasil Lengkap Liga Spanyol Pekan Keempat dan Klasemen,non-clickbait,0
Pengamat: Pimpinan KPK Harus Pulihkan Kepercayaan Publik,non-clickbait,0
"AP II Gandeng Pegipegi dan Traveloka, Kembangkan Bandara Soetta",non-clickbait,0
"Adu Kekuatan Angkatan Laut Cina Vs AS, Mana Lebih Unggul?",clickbait,1
"Tensi Perang Dagang Mereda, IHSG Berpeluang Menguat Terbatas",non-clickbait,0
"Kegiatan Sexting Sangat Berbahaya, Waspada Dampaknya",clickbait,1
"Top Skor Liga Inggris, Liga Spanyol, Liga Italia Senin Dinihari",non-clickbait,0
PSHK: Barter Revisi UU KPK dan UU MD3 Kejahatan Legislasi,non-clickbait,0
Semen Padang FC Puas Bisa Tahan Imbang Persib Bandung 1-1,non-clickbait,0
Tempo dan Anita Wahid Diserang Robot Siber Pro Revisi UU KPK,non-clickbait,0
Daniel Mananta Punya Empat Profesi: Bodoh Kalau Hanya Pilih Satu,non-clickbait,0
"Kabut Asap, BNPB Bikin Hujan Buatan di Riau dan Kalimantan Tengah",non-clickbait,0
"Komponen Lamborghini Huracan Bekas Tabrakan Dijual Online, Minat?",clickbait,1
Ilmuwan Temukan Fosil Spesies Burung Tertua di Selandia Baru,non-clickbait,0
"DPRD DKI Belum Punya Pimpinan, Demokrat Tunggu Keputusan SBY",non-clickbait,0
"Setahun Gempa Palu, Anak-anak Korban Direunifikasi ke Kerabat",non-clickbait,0
"Pekanbaru Masih Diselimuti Kabut Asap, Libur Sekolah Diperpanjang",non-clickbait,0
Mudahnya Chef Selebritas Ajarkan Tips Sederhana Memasak,clickbait,1
Nissan Terra 2018 Didiskon Rp 55 Juta dalam Pameran di Yogya,non-clickbait,0
Fairmont Menghadirkan Kuliner Jepang di Jakarta,non-clickbait,0
"Duniatex Utang Rp 20 Triliun, Kurator Minta Perbankan Sabar",non-clickbait,0
"Sanksi Hapus Regident Kendaraan Untuk Penunggak Pajak, Berikut Penjelasan Polisi",clickbait,1
McDonald Luncurkan McDelivery Night In,non-clickbait,0
"Pasal Penghinaan Presiden di RKUHP, Refly Harun: Ini Setback",clickbait,1
Menkumham Tak Ambil Pusing RKUHP dan UU KPK Diuji Materi ke MK,non-clickbait,0
"Air Kelapa Kaya Nutrisi untuk Ibu Hamil, Rasakan 9 Manfaatnya",clickbait,1
Ketika Perwakilan PBB Ikut Flashmob Bersama Korban Gempa Palu,non-clickbait,0
"Kebakaran Kios, Tiga Mobil Ikut Ludes di Kota Bekasi",non-clickbait,0
Festival Pesona Bahari Raja Ampat: Ada Burung Cenderawasih,non-clickbait,0
Laode Syarif Minta Yasonna Laoly Tak Kaburkan Fakta Revisi UU KPK,non-clickbait,0
Karhutla: Anggota DPR Salahkan KLHK,non-clickbait,0
"Atasi Karhutla, Lahat Gambut Akan Ditenggelamkan",non-clickbait,0
"Banyak Tempat Hiburan Malam Ditutup, Pajak DKI Tak Capai Target",non-clickbait,0
"Hutan Terbakar, Orangutan Mengungsi ke Kebun Warga",non-clickbait,0
Cerita Alif Maulana Jadi Anggota Band The Clinks di Inggris,clickbait,1
"Ronaldo Buka-bukaan saat Wawancara, 9 Hal Ini Penting Diketahui",clickbait,1
"Setahun Gempa Palu, Desa Bekas Likuifaksi Seperti Desa Mati",non-clickbait,0
"Tinggalkan Google, Wanita Ini Ungkap Rahasia Robot Militer Otonom",clickbait,1
IHSG Diprediksi Menguat Seiring Meredanya Sentimen Timur Tengah,non-clickbait,0
Teladan BJ Habibie bagi Anies: Pulang ke Indonesia untuk Mengabdi,non-clickbait,0
Sebab Tinggi Meja Loket Jangan Lebih dari 1 Meter,clickbait,1
"Toyota Corolla Altis Meluncur Hari Ini, Begini Performanya",clickbait,1
Xiaomi Umumkan Mi Charge Turbo 30W untuk Mi 9 Pro 5G,non-clickbait,0
"Revisi UU KPK, Pimpinan KPK Sebut Yasonna Laoly Ingkar Janji",non-clickbait,0
Kuil di Thailand Sembunyikan Puluhan Bangkai Harimau,non-clickbait,0
"Piala Dunia Basket: AS Gagal ke Semifinal, Ditekuk Prancis 79-89",non-clickbait,0
Satgas 115 Endus Modus Baru Illegal Fishing,non-clickbait,0
"BJ Habibie Meninggal, Kamboja Ikut Berduka",non-clickbait,0
Trik Jennifer Garner agar Anaknya Mau Mencoba Makanan Baru,clickbait,1
Inilah Jadwal Semifinal Piala Dunia Basket FIBA 2019,clickbait,1
SUV Murah Suzuki: Bagian Belakang Ramping dan Sederhana,non-clickbait,0
"BJ Habibie Wafat, Bunga Citra Lestari Patah Hati",non-clickbait,0
BJ Habibie Pernah Menantang Para Jurnalis,non-clickbait,0
"Empat Capim KPK Setuju Revisi UU KPK, Satu Kandidat Tak Bersikap",non-clickbait,0
"Mayat Bayi di Suradita, Pria yang Bantu Aborsi Ditangkap",non-clickbait,0
Menteri Malaysia Tuding RI Menyangkal Soal Kebakaran Hutan,non-clickbait,0
"KPK Dinilai Zalimi Firli Bahuri, Masinton Pasaribu: Sekonyol Itu",clickbait,1
4 Hal Menarik dari Laga Testimoni Vincent Kompany,clickbait,1
"Genjot Investasi, Jokowi Izinkan Kepala BKPM Marahi Menteri",non-clickbait,0
BJ Habibie Pernah Terbitkan Inpres Hapus Diskriminasi Tionghoa,non-clickbait,0
Isi Lengkap Kontrak Politik Capim KPK dengan DPR: Bersedia Mundur,clickbait,1
Mawas Diri Soal Investasi,non-clickbait,0
"Industri Tekstil Dalam Negeri Tiarap, Salah Siapa?",clickbait,1
YLKI Desak Sri Mulyani Segera Sahkan Cukai Rokok Baru,non-clickbait,0
Serba Badak di Festival Tanjung Lesung,non-clickbait,0
"Soal Pasal Gelandangan Dipidana di RKUHP, Begini Penjelasan DPR",clickbait,1
Timnas U-16 Targetkan Menang Besar Lawan Brunei Darussalam,non-clickbait,0
Modus Pencucian Kayu Ilegal,non-clickbait,0
Liga 2: Peluang Persiba Balikpapan Lolos Babak 8 Besar Kian Tipis,non-clickbait,0
"Soal Ambulans Bawa Batu Kerusuhan 22 Mei, Ini Kata Gerindra",clickbait,1
Liga 1: Teco dan Melvin Platje Bicara Peluang Bali United Juara,non-clickbait,0
Penurunan Penjualan Mobil di 2019 Berdampak ke Asuransi,non-clickbait,0
"Akibat Serangan Jantung, Hakim Agung Margono Tutup Usia",non-clickbait,0
Drone AS Tewaskan 30 Petani dan Buruh Tani di Afganistan,non-clickbait,0
"Jadwal Bola Akhir Pekan: Liga Inggris, Liga Spanyol, Liga Italia",non-clickbait,0
"Imam Nahrawi Jadi Tersangka, PMII Geruduk KPK",non-clickbait,0
Festival Tanjung Lesung: Promosi Pariwisata dengan Sport Tourism,non-clickbait,0
"PTPN III Dapat Utang Sindikasi Rp 5,5 Triliun dari 19 Bank",non-clickbait,0
"We Talk, Tongkat Tunanetra dengan Sensor Pendeteksi Jalan",non-clickbait,0
"Puskesmas Beri Obat Kedaluwarsa, Wali Kota Depok: Teguran Biasa",non-clickbait,0
Jadwal Siaran Langsung Liga 1 Jumat Ini: Persebaya dan Arema FC,non-clickbait,0
Kemenperin Ungkap Masalah 99 Persen Industri Kecil,non-clickbait,0
IHSG Berpotensi Menguat Ditopang Sentimen Eksternal dan Domestik,non-clickbait,0
Ini Kata Pakar atas Hasil Kajian Peneliti Asing soal Tsunami Palu,clickbait,1
Harga Emas Diperkirakan Merangkak Naik Sampai Akhir 2019,non-clickbait,0
7 Manfaat Bangun pagi untuk Kesehatan Fisik dan Mental,clickbait,1
Mengenal Kebocoran Klep Jantung yang Pernah Dialami BJ Habibie,clickbait,1
"Setelah 19 Tahun Tutupi Identitas, Gebby Vesta: Saya Transgender",non-clickbait,0
Cerita Tetangga dari Parepare Mengenang Kebaikan BJ Habibie,clickbait,1
"Bela Veronica Koman, Advokat Papua: Pengacara Kok Jadi Tersangka",non-clickbait,0
"Hadir di TMP Kalibata, Warga Timor Leste: Habibie Pahlawan Saya",non-clickbait,0
Yogyakarta Kaji Opsi Urai Jalur Wisata Terpadat,non-clickbait,0
Transportasi Akan Makin Tinggi Menyumbang Polusi Udara Jakarta,non-clickbait,0
Persija Jakarta Siap Pecat Julio Banuelos Jika Kalah dari PSIS,non-clickbait,0
"Soal Kehadiran Esemka, Toyota: Akan Menggairahkan Pasar",non-clickbait,0
"Pendaftaran Calon Ketua PSSI Dibuka, Ini Tahapan dan Syaratnya",clickbait,1
Pendana Pembajakan Pesawat Tragedi 11 September 2001 Siap Dirilis,non-clickbait,0
Mahkamah Agung Dukung Trump Kurangi Imigran dari Amerika Latin,non-clickbait,0
"Audisi Bulu Tangkis Dilanjutkan, PB Djarum Masih Cari Format Pas",non-clickbait,0
Mourinho: Real Madrid Kenangan Terbaik dalam Karier Saya,non-clickbait,0
"Disindir ICW Hilang di Istana, Jaleswari: Paham Mereka Kecewa",non-clickbait,0
"Greater Adria, Benua Kuno yang Kini di Bawah Eropa",non-clickbait,0
"Firli Bahuri Disorot Publik, Disanjung Parpol Pengusung Jokowi",non-clickbait,0
Alasan Komisi III Kompak Pilih Firli Bahuri Jadi Ketua KPK,clickbait,1
"Diresmikan Jokowi Oktober, Tol Kayuagung-Palembang Masih Gratis",non-clickbait,0
Rokok dan Audisi Bulu Tangkis,clickbait,1
Ketimpangan Ekonomi dan Paradoks Robin Hood,non-clickbait,0
Pengusaha Sebut 4 Nama Ini Cocok Mengisi Kabinet Jokowi Jilid 2,clickbait,1
"Jadwal Timnas Indonesia Senior, Timnas U-19 dan Timnas U-16",non-clickbait,0
"PLN Lapor DPR, Bayar Kompensasi Pemadaman Listik Rp 840 Miliar",non-clickbait,0
Akar Sengkarut Regulasi,non-clickbait,0
"Lindungi Industri Tekstil dari Banjir Impor, Langkah Pemerintah?",clickbait,1
"Gempa Magnitudo 5,7 di Melonguane, Sulut Pagi Ini",non-clickbait,0
Wuling Akan Ekspor Ribuan Unit Almaz Berlabel Chevrolet Captiva,non-clickbait,0
"Kabinet Reshuffle, Abe Pilih Anak Eks PM Jepang Jadi Menteri",non-clickbait,0
"SUV Imut Suzuki Segera Hadir, Ini Teknologi yang Diusung",clickbait,1
Anak Lulung Bandingkan Penataan Tanah Abang Versi Anies dan Ahok,non-clickbait,0
"Awalnya Aktor, Saat Ini Nicky Tirta Fokus jadi Chef",non-clickbait,0
Kondisi Kesehatan BJ Habibie Stabil,non-clickbait,0
"Jawab Isu PHK, Bukalapak Berdalih Ingin Raih Keuntungan Pertama",non-clickbait,0
"Jokowi Ingin Bangun Istana Negara di Papua, Ini Kata Bappenas",clickbait,1
"Trio iPhone 11 Resmi Meluncur, Ini Spesifikasi Lengkapnya",clickbait,1
Salah Langkah Menangani Veronica,clickbait,1
"4 Alasan Sakit Perut Usai Berolahraga, Salah Satunya Dehidrasi",clickbait,1
Dari Perang Dagang ke Perang Mata Uang,non-clickbait,0
9 Barang yang Perlu Ada dalam Mobil Pria,clickbait,1
"40 Tahun Walkman, Sony Rilis Versi Retro dengan Dukungan Android",non-clickbait,0
Lima Capim KPK Jalani Uji Kelayakan di DPR Hari Ini,non-clickbait,0
Asisten Pribadi Sebut Kabar BJ Habibie Meninggal Hoaks,non-clickbait,0
"Pemutusan Serat Optik di Cikini, Pengusaha Pertanyakan Kompensasi",non-clickbait,0
Preview Timnas U-19 Vs Iran: Kata Fakhri dan Pelatih Lawan,non-clickbait,0
"Ogah Disebut Cuma Nembakin Kapal, Susi Pudjiastuti Pamer Kinerja",non-clickbait,0
