title,label,label_score
Lenovo Luncurkan Tiga Laptop Gaming Legion Terbaru,clickbait,1
Percakapan Panas Mobil Esemka: dari Mobnas hingga Mobil Kepresidenan,clickbait,1
Huawei Mate X Bakal Meluncur Bulan Depan,non-clickbait,0
"Baldr, Malware 'Frankenstein' yang Hantui Gamer dan Pengguna Komputer",clickbait,1
"PES 2020 Resmi Meluncur, Cek Spesifikasi PC Kamu Apakah Bisa Main Gim Ini?",clickbait,1
Motorola Bakal Rilis Smartphone 5G Premium,non-clickbait,0
Top 3 Tekno: Harga Samsung Galaxy A50s Bikin Penasaran,clickbait,1
Arkeolog Temukan ‘iPhone’ Berusia 2.137 Tahun di Makam Tua,clickbait,1
Disney+ Siap Tantang Netflix,clickbait,1
"Akun Instagram 'Iron Man' Robert Downey Jr Diretas, Tawarkan iPhone Gratis",clickbait,1
Adu Smartphone dengan Kamera 48MP,clickbait,1
iPhone 11 Bakal Meluncur dengan Varian Warna Beragam,non-clickbait,0
Produksi iPhone di Foxconn Diduga Langgar UU Tenaga Kerja Tiongkok,non-clickbait,0
Mudahnya Menyalin Teks dalam Foto di Google Photos,clickbait,1
"Indonesia Bakal Alami Hari Tanpa Bayangan pada 23 September, Apa Itu?",clickbait,1
"Apresiasi Pengguna Setia, Smartfren Siapkan Kejutan Undian WOW",clickbait,1
Gojek Xcelerate Berambisi Dorong Pengembangan Startup Indonesia,non-clickbait,0
Celah di Instagram Bikin Pengguna Bisa Bagikan Postingan Privat,non-clickbait,0
Jack Ma Resmi Pensiun dari Alibaba Hari Ini,non-clickbait,0
"Ini Bocoran Spesifikasi, Harga, dan Fitur iPhone 11 yang Meluncur Malam Ini",clickbait,1
Kemkominfo Buka Blokir Internet di Mimika dan Jayawijaya,non-clickbait,0
"Ini 4 Rahasia Tubuh Seksi Georgina Rodriguez, Pacar Cristiano Ronaldo",clickbait,1
"2 Wakil Indonesia Naik Podium, Island of Gods Juara FFAI 2019",non-clickbait,0
Lukaku Diprediksi Bakal Lebih Tajam dari Ronaldo,clickbait,1
"Jika Tak Hati-Hati, Rashford Bisa Bernasib Seperti Walcott",clickbait,1
Pembalap F1 Terinspirasi Valentino Rossi,clickbait,1
"Punya Visi Berbeda, Apa yang Diusung Arif-Doni untuk Duduki Kursi Panas PSSI?",clickbait,1
Ada Peran Klopp dalam Transfer Coutinho ke Bayern Munchen,clickbait,1
"Gagal Pertahankan Tren Positif, UEA Kalahkan Malaysia di Bukit Jalil",non-clickbait,0
Statistik Pertandingan Timnas Indonesia vs Thailand: Minim Serangan,clickbait,1
Fekir Masih Sakit Hati kepada Liverpool,clickbait,1
Ramos Dukung Upaya Real Madrid Datangkan Pogba,non-clickbait,0
Alasan Simon McMenemy Usai Timnas Indonesia Kalah Telak dari Thailand,clickbait,1
Timnas Indonesia Babak Belur Lawan Thailand,clickbait,1
Lithuania vs Portugal: Mengejar Puncak Klasemen,clickbait,1
Arsenal Bikin Kesalahan Fatal Jual Iwobi,clickbait,1
"Terus Diejek Suporter Timnas Indonesia, Simon McMenemy Masih Bela Andritany",clickbait,1
"Perlindungan WNI hingga Perdamaian, Menlu Sebut 4 Manfaat Diplomasi Digital",clickbait,1
10-9-1977: Eksekusi Mati dengan Guillotine Terakhir di Perancis,non-clickbait,0
AS Ingin Bernegosiasi Lagi dengan Korea Utara dalam Waktu Dekat,non-clickbait,0
"Observatorium Laut Milik Jerman Hilang Misterius, Dugaan Mengarah pada...",clickbait,1
Top 3 Global: Sejumlah Asteroid Melintasi Bumi Mencuri Perhatian,clickbait,1
"Wanita Diduga Bomber Bunuh Diri Meledak Dekat Markas Militer Filipina, Teror?",clickbait,1
Menlu: Diplomasi Digital Alat untuk Melawan Ekstremisme hingga Terorisme,non-clickbait,0
"Imbas Ekspor Kabut Asap Indonesia Kian Parah, Malaysia Siap Bikin Hujan Buatan",non-clickbait,0
"Tiga Asteroid Melintas Kemarin dan Pagi Ini, Bagaimana Dampaknya untuk Bumi?",clickbait,1
"Hari Pencegahan Bunuh Diri Sedunia, Ayo Ikut Berperan",clickbait,1
Australia Blokir 8 Situs yang Masih Tayangkan Video Penembakan di Christchurch,non-clickbait,0
"Pembalut hingga Puntung Rokok, Ratusan Kilogram Sampah Cemari Gold Coast",non-clickbait,0
Pemimpin Hong Kong Tolak Campur Tangan AS dalam Masalah Internal China,non-clickbait,0
Polisi di Belanda Diduga Dalang Penembakan 2 Anak dan Istrinya,non-clickbait,0
Kemlu Gandeng Pulse Lab PBB Bikin Aplikasi Pemantau Berita Anti-Hoaks,non-clickbait,0
"Korut Tembakkan Proyektil Usai Setuju Bertemu AS Akhir September, Pertanda Apa?",clickbait,1
"Tragedi Fukushima, Jepang Akan Buang Air Radioaktif ke Samudra Pasifik",non-clickbait,0
"Menguak Makhluk Misterius di Loch Ness Skotlandia, Teka-Teki Mulai Terpecah",clickbait,1
"Detik-Detik Gajah Mengamuk di Pawai Buddha Sri Lanka, 18 Orang Terluka",clickbait,1
"Teleskop Radio Raksasa di China Mendeteksi Sinyal dari Antariksa, Alien?",clickbait,1
"Skotlandia Memiliki Kasus Bunuh Diri Tertinggi, Didominasi Pria",non-clickbait,0
"Kerap Bikin Bingung Awam, Ini Perbedaan Antara Asteroid, Komet dan Meteor",clickbait,1
"Topan Faxai Menewaskan 3 Orang di Jepang, Transportasi Rusak Parah",non-clickbait,0
Donald Trump Sebut Perundingan Damai AS - Taliban Sudah 'Mati',clickbait,1
Kisah Istri Polisi di Hong Kong Berhadapan dengan Suami saat Demonstrasi,clickbait,1
"Buntut Kisruh Brexit, Parlemen Inggris Resmi Dibekukan 5 Pekan",non-clickbait,0
"Sukses Transplantasi Kornea Babi, Mata Wanita Ini Kembali Bisa Melihat",clickbait,1
"Serempet Pejalan Kaki, Pemotor Arogan Ditangkap Polisi",clickbait,1
Ratusan Pelanggar Perluasan Ganjil Genap Kena Tilang,non-clickbait,0
Juru Kamera Ketabrak Mobil Balap yang Gagal Ngedrift,clickbait,1
Perhatikan 4 Hal Ini Sebelum Memilih BBM,clickbait,1
"Kocak, Pengendara Wanita Mabuk Laporkan Dirinya Sendiri ke Polisi",clickbait,1
"Honda Genio Gunakan Rangka Baru, Apa Kelebihannya?",clickbait,1
"Banyak yang Tak Tahu, Ini Koleksi Mobil BJ Habibie",clickbait,1
"Mengintip Volvo XC90, SUV Bongsor yang Mirip Armored by Esemka",clickbait,1
Motor Listrik Ini Menjawab Tantangan di Lintasan Balap,clickbait,1
30 Industri Komponen Lokal Jalin Kerjasama dengan Esemka,non-clickbait,0
Perhatikan Hal-Hal Ini Saat Bangun Kustom Motor,clickbait,1
Perhatikan Hal Ini Sebelum Ganti Shockbreaker Honda ADV150,clickbait,1
Perakitan Satu Motor di Pabrik Honda Tak Sampai Semenit,clickbait,1
"Ingat, Honda ADV150 Bukan Motor Off-Road",clickbait,1
Harley Davidson FXR 1984 Jadi Penguasa Suryanation Motorland Makasar,clickbait,1
Kendaraan Penumpang Esemka Kantongi Tanda Pendaftaran Tipe,clickbait,1
Komunitas Mobil Komentari Perluasan Ganjil Genap,clickbait,1
Peugeot 3008 dan 5008 Diklaim Sesuai dengan Iklim Indonesia,non-clickbait,0
30.065 Hektare Lahan Riau Terbakar,non-clickbait,0
"Kecelakaan Beruntun di Tol Cipularang, Satu Truk Terbakar",non-clickbait,0
Penyesalan Cinta Segitiga di Balik Kasus Bunuh Diri Ibu Muda di Agam,clickbait,1
Unsur Etnik dan Kandang Ayam di Rumah Happy Salma,non-clickbait,0
"Bebas Keluar Masuk Lapas Kendari, Napi Korupsi Tipu Pemilik Toko Bangunan",clickbait,1
"Posisi Kalapas Sukamiskin Kembali Diganti, Mengapa?",clickbait,1
"Terlibat Cekcok, Pelanggar Lalu Lintas Diduga Dikeroyok Polisi hingga Tewas",clickbait,1
"Pemindahan Ibu Kota, Tokoh Masyarakat Kaltim Ingatkan Potensi Gegar Budaya",non-clickbait,0
Makna Agung Seren Tahun 1 Sura Warga Sunda Wiwitan Garut,non-clickbait,0
"3 Harimau Sumatra Dikabarkan Muncul di Siak, Ini Penjelasan BBKSDA Riau",clickbait,1
"Sowan ke Klampis Ireng, Kerajaan Gaib Tempat Orang Minta Rezeki",clickbait,1
"Warga Geger, Ada Tiga Karung Ganja dalam Septic Tank",clickbait,1
Hama Tikus Menghantui Petani di Garut,non-clickbait,0
"Pagi Penuh Asap di Kolaka Timur, Minum Kopi Tak Nikmat Lagi",clickbait,1
Alasan Pemuda Partai Golkar DIY Minta Wali Kota Yogyakarta Mengundurkan Diri,clickbait,1
"Kabut Asap Kebakaran Hutan Makin Parah di Jambi, Siapa Bertanggung Jawab?",clickbait,1
6 Masjid Indah yang Jadi Destinasi Wisata Favorit Dunia,clickbait,1
"Resep Cilok Anti-alot, Mengunyah Tak Lagi Susah",clickbait,1
Menikmati Sunset Pulau Dewata di Toko Oleh-Oleh,clickbait,1
"Perdana Coba Milk Tea, Reaksi Kakek Pedagang Keliling Mendadak Viral",clickbait,1
Restoran Cepat Saji Semprot Warganet yang Pertanyakan Keputusan Pekerjakan Teman Tuli,clickbait,1
"Mana yang Benar, 4 atau 5 Destinasi Super Prioritas?",clickbait,1
Peneliti Singapura Ungkap Fakta Mengejutkan soal Tsunami Aceh,clickbait,1
Keluarga Korban Pengeroyokan Polisi Meminta Perlindungan Hukum,non-clickbait,0
Mengenal Sekolah Air Hujan Pertama di Indonesia,clickbait,1
Mantan Karyawan Asuransi di Gorontalo Tipu Nasabah Ratusan Juta,non-clickbait,0
Balada Kartu Tani Purbalingga,clickbait,1
"Kabut Asap Makin Pekat, Siang Hari Berasa Malam di Pekanbaru",clickbait,1
"Buntut Pembunuhan Santri di Cirebon, Polisi Buru Pemasok Obat Terlarang ke Tersangka",clickbait,1
Hati-Hati Ditawari Pekerjaan Bergaji Besar di Batam,clickbait,1
"Truk Boks Terguling di Tanjakan Emen, Seorang Penumpang Tewas",non-clickbait,0
"Angin Timuran Datang, Pelayaran Lintas Pulau Sumenep Ditangguhkan",non-clickbait,0
"Didiagnosis Kembung Biasa, Bocah 3 Tahun Meninggal Akibat Kanker Perut",non-clickbait,0
"Anak pun Bisa Depresi, Kenali Tanda-Tandanya",clickbait,1
"Dengan Bayi Tabung, Lansia 74 Tahun Melahirkan Anak Pertama Kali",non-clickbait,0
Begini Cara Atasi Depresi pada Anak yang Perlu Orangtua Tahu,clickbait,1
Hari Pencegahan Bunuh Diri Sedunia: Kenali dan Pahami Diri Sendiri,clickbait,1
"Remaja Sering Berpikiran untuk Bunuh Diri, Begini 6 Cara Mencegahnya",clickbait,1
Cara Cegah Orang Bunuh Diri Lewat Medsos,clickbait,1
"WHO: Setiap 40 Detik, 1 Orang Meninggal Karena Bunuh Diri",clickbait,1
Pesan Janda Chester Bennington Bagi Mereka yang Ditinggal Orang Terkasih Bunuh Diri,clickbait,1
Kematian Akibat Bunuh Diri Lebih Banyak Dialami Orang Usia Muda,non-clickbait,0
"Turunkan Angka Bunuh Diri, WHO Sarankan Pembatasan Akses ke Pestisida",non-clickbait,0
Pertanyaan Kapan Nikah yang Terus Menerus Bisa Picu Orang Ingin Bunuh Diri?,clickbait,1
Keinginan untuk Bunuh Diri Bisa Muncul karena 5 Kondisi Ini,clickbait,1
"Inovasi Alat Kesehatan, Indonesia Berhasil Ekspor Meja Operasi",non-clickbait,0
BKKBN Tegaskan Masyarakat yang Ingin KB Harus Terlayani,non-clickbait,0
"Kecanduan Seks, Ibu Satu Anak Ini Pernah Tidur dengan Lebih dari 100 Orang",clickbait,1
"Hasil Tes Keluar, Kim Kardashian Positif Lupus",non-clickbait,0
"Tak Sengaja Telan Air Mani, Apa Saja Risikonya?",clickbait,1
"Bukan Mempertahankan Ereksi, Mengoleskan Odol di Penis Bisa Bikin Iritasi",clickbait,1
Nama BJ Habibie Terukir di Timor Leste,clickbait,1
"VIDEO: Pakai Stiker, Taksi Online Bebas Aturan Ganjil Genap",clickbait,1
Sosok BJ Habibie di Mata Menko Luhut,clickbait,1
4 Karya BJ Habibie di Industri Dirgantara yang Bikin Bangga Indonesia,clickbait,1
AAJI Sarankan Warga Mampu Tak Pakai BPJS Kesehatan,non-clickbait,0
PLN Ingin Harga Gas untuk Pembangkit Listrik Lebih Murah,non-clickbait,0
Pikko Pasok Komponen Mobil Esemka,non-clickbait,0
"Dibanding Negara ASEAN Lain, Birokrasi di Indonesia Sangat Panjang",non-clickbait,0
BRI Benahi Ekosistem di Gunung Semeru lewat Program CSR Peduli Lingkungan,non-clickbait,0
"Pembayaran Klaim Asuransi Meningkat 8,21 Persen",non-clickbait,0
Korban Tumpahan Minyak Pertamina Dapat Kompensasi Rp 900 Ribu per Bulan,non-clickbait,0
"Pakai Stiker, Taksi Online Bebas Aturan Ganjil Genap",non-clickbait,0
"Berhasil Bangkit, IHSG Ditutup Naik ke 6.381,95",non-clickbait,0
Menteri Susi Klaim Proses Perizinan di KKP Sudah Baik,non-clickbait,0
"Tersertifikasi, Insinyur Indonesia Kini Bebas Bekerja di Negara ASEAN",non-clickbait,0
Komite Pemantau Temukan Banyak Masalah di Sistem Pelayanan Terpadu,non-clickbait,0
Menteri PUPR Pastikan Sudah Punya Anggaran Buat Bangun Istana di Papua,non-clickbait,0
"Hasil Lelang Proyek Stadion BMW Digugat, Ini Kata Menteri PUPR",clickbait,1
Swasta Dinilai Tak Minat Ikut Bangun Ibu Kota Baru Indonesia,clickbait,1
Operasional Menhub Bakal Gunakan Mobil Listrik Tahun Depan,non-clickbait,0
Milenial Bakal Sulit Punya Rumah di Ibu Kota Baru,clickbait,1
"Cegah Konflik, KKP Sosialisasikan Perizinan Pengelolaan Ruang Laut",non-clickbait,0
"Bangun Istana di Papua, Kementerian PUPR Bikin Sayembara Desain",non-clickbait,0
Jokowi: Ekonomi Dunia sedang Tidak Ramah,clickbait,1
"Pendapatan Asuransi Jiwa Kuartal II Naik 31,9 Persen",non-clickbait,0
Harga Tanah jadi Kendala Pembangunan Istana di Papua,non-clickbait,0
Lokasi Istana Presiden di Papua Tak Jauh dari Jembatan Holtekamp,clickbait,1
Jokowi: Insinyur Punya Peran Penting di Era Industri 4.0,clickbait,1
"IHSG Diprediksi Bertengger ke Zona Hijau, Koleksi Saham Berikut",clickbait,1
"Pembangunan Infrastruktur di 5 Destinasi Super Prioritas Telan Dana Rp 8,8 Triliun",non-clickbait,0
"P3A Handal, Optmalisasi Air Irigasi Optimal",non-clickbait,0
"Subsidi Listrik Turun, Bagaimana Nasib Pelanggan 450 VA?",clickbait,1
"6 Sektor di Zona Hijau, IHSG Menguat ke 6.342,59",non-clickbait,0
Petani Tak Perlu Khawatir akan Perkembangan Produk Tembakau Alternatif,clickbait,1
Pemerintah Kaji Penghapusan PPN Kayu Log,non-clickbait,0
Ekonom: Indonesia Masih Aman dari Ancaman Resesi,clickbait,1
Komite Pemantau Temukan Ada Daerah Belum Terapkan Perizinan Terpadu,non-clickbait,0
"Ada Ancaman Resesi Ekonomi, Pemindahan Ibu Kota Harus Dikaji Ulang",non-clickbait,0
Pembangunan Istana di Papua Jangan Hanya Sekadar Simbol,clickbait,1
Jokowi Terima Penghargaan dari Organisasi Insinyur se-ASEAN,non-clickbait,0
Pemindahan Ibu Kota Bisa Timbulkan Ketimpangan Pendapatan,non-clickbait,0
DPR dan Sejumlah Pihak Rapat Tertutup Bahas Tumpahan Minyak di Karawang,non-clickbait,0
Jokowi Senang Insinyur di ASEAN Punya Standar Kompetensi Sama,clickbait,1
Karya Insinyur Indonesia Harus Bermanfaat Bagi Banyak Orang,non-clickbait,0
Pemindahan Ibu Kota Tak Mampu Dongkrak Pertumbuhan Ekonomi,non-clickbait,0
KEIN Jabarkan Berbagai Dampak Buruk Baju Bekas Impor,clickbait,1
Dana Asuransi Jiwa Siap Modali Proyek Infrastruktur,non-clickbait,0
Menteri Basuki: Lelang Proyek Jakarta Internasional Stadium Bisa Diulang,clickbait,1
"BJ Habibie Meninggal, Menteri Bambang Kenang Soal Beda Mazhab Pembangunan",clickbait,1
BJ Habibie Punya Jiwa Entrepreneur Tinggi,clickbait,1
Menhub: Aturan Ganjil Genap Taksi Online Ada di Tangan Kepolisian,non-clickbait,0
"Sepak Terjang BJ Habibie di Sektor Ekonomi, Kuatkan Rupiah hingga Tolak IMF",clickbait,1
Menteri Budi: Jasa BJ Habibie di Sektor Perhubungan Tak Terhitung,clickbait,1
Din Syamsuddin: Bangsa Indonesia dan Dunia Kehilangan Sosok BJ Habibie,clickbait,1
Anies Baswedan Sebut BJ Habibie Sosok Inspirasi bagi Jutaan Keluarga,clickbait,1
Rudiantara: 4 Wilayah Papua dan Papua Barat Belum Dibuka Akses Internet,clickbait,1
"BJ Habibie Wafat, Megawati: Bangsa Kehilangan Sosok Pemimpin Inspiratif",clickbait,1
Kenangan Sang Adik Saat Habibie Beri Nasihat Sebelum Wafat,clickbait,1
"BJ Habibie Wafat, Wapres JK: Kita Kehilangan Putra Terbaik Bangsa",clickbait,1
Ma'ruf Amin: BJ Habibie Telah Berinvestasi Masa Depan untuk Indonesia,clickbait,1
"Anies Baswedan: BJ Habibie Meninggal, Inspirasinya Tetap Hidup",clickbait,1
AM Hendropriyono: BJ Habibie Sosok Pekerja Keras,clickbait,1
Langkah Preventif TP4 Kejaksaan Dinilai Efektif Cegah Korupsi,non-clickbait,0
"BJ Habibie Meninggal, Rumah Duka Mulai Ramai Didatangi Keluarga",non-clickbait,0
Menkominfo: Pemblokiran Twitter Veronica Koman Tergantung Penyidik,clickbait,1
KPK: Irjen Firli Langgar Kode Etik Berat,clickbait,1
"Melayat ke Rumah Duka, Prabowo Kenang Pertemuan Terakhir dengan BJ Habibie",clickbait,1
"BJ Habibie Wafat, Yusril Ihza Mahendra Kehilangan Figur Ayah",clickbait,1
Prabowo Ucapkan Belasungkawa Wafatnya BJ Habibie,clickbait,1
Pratikno: Lokasi Pemakaman BJ Habibie Sudah Disiapkan,clickbait,1
Ambulans Putih Disiapkan Antar Jenazah BJ Habibie ke Rumah Duka,non-clickbait,0
Capim KPK Lili Pintauli: Saya Tidak Setuju Dewan Pengawas,clickbait,1
"Diduga Akan Jadi TKI Ilegal, 3 Pemohon Paspor Ditolak Imigrasi Tangerang",non-clickbait,0
Dewan Pengawas Dinilai Penting untuk Kontrol Kinerja KPK,non-clickbait,0
Jokowi Akan Pimpin Upacara Pemakaman BJ Habibie,non-clickbait,0
Jenazah BJ Habibie Dibawa ke Rumah Duka di Patra Kuningan,non-clickbait,0
Jenazah BJ Habibie Tiba di Rumah Duka di Patra Kuningan,non-clickbait,0
Polri: BJ Habibie Bapak Demokrasi dan Kemajuan Teknologi Indonesia,clickbait,1
"BJ Habibie Meninggal, Zulkifli Hasan: Indonesia Kehilangan Guru dan Ayah",clickbait,1
Stafsus Presiden Paparkan Bukti Jokowi Serius Bangun Papua,clickbait,1
Rumah BJ Habibie Kebanjiran Karangan Bunga,clickbait,1
"Revisi UU KPK, Jokowi Sudah Kirim Surat Presiden ke DPR",clickbait,1
"BJ Habibie Meninggal Dunia, Annisa Yudhoyono: Beliau Siap Dipanggil...",clickbait,1
Suasana Rumah Duka BJ Habibie di Patra Kuningan Jakarta Selatan,clickbait,1
Asisten Pribadi Menpora Imam Nahrawi Ditahan KPK,non-clickbait,0
"BJ Habibie Meninggal, Masa Berkabung Nasional 3 Hari hingga 14 September 2019",non-clickbait,0
"Jokowi: 5 Menit Sebelum Saya Datang, Pak Habibie sudah Berpulang",clickbait,1
Jokowi: BJ Habibie Sering Datang ke Istana Sampaikan Solusi untuk Bangsa,clickbait,1
"Jokowi: BJ Habibie, Ilmuwan Kelas Dunia dan Bapak Teknologi Indonesia",clickbait,1
BJ Habibie Akan Dikebumikan di Samping Makam Ainun di TMP Kalibata,non-clickbait,0
Ketua MA: Habibie Selalu Aktif demi Keutuhan Bangsa,clickbait,1
"Bertemu KPI, Wiranto Berharap Penyiaran Tidak Dimanfaatkan Buat Gaduh",clickbait,1
Ibas Demokrat: Semoga Pak BJ Habibie Bertemu Ibu Ani Yudhoyono di Sana,clickbait,1
"Mendagri: BJ Habibie Sosok Teknokrat Kelas Dunia, Indonesia Kehilangan",clickbait,1
"BJ Habibie Meninggal, Jokowi Sampaikan Belasungkawa",non-clickbait,0
"Keponakan Habibie: Semua Keluarga Sudah Berkumpul di Ruang ICU, Mohon Doa",clickbait,1
Menhub Budi Karya Minta Semua Pihak Aktif Perangi Hoaks,non-clickbait,0
Capim KPK Lili Jawab Tudingan Kerap Mark-up Anggaran LPSK,clickbait,1
Presiden ke-3 RI BJ Habibie Wafat,non-clickbait,0
Melanie Subono Kabarkan BJ Habibie Meninggal: Sampai Jumpa di Keabadian...,clickbait,1
"Jokowi Mendadak Kunjungi RSPAD, Tempat BJ Habibie Dirawat",clickbait,1
Jokowi Akan Rutin Gelar Rapat Agar Indonesia Dilirik Investor Asing,clickbait,1
Jenazah BJ Habibie Akan Dibawa ke Rumah Duka di Kuningan,non-clickbait,0
Putra BJ Habibie: Bapak Meninggal karena Gagal Jantung dan Menua,clickbait,1
VIDEO: Kebakaran Kamar Apartemen Kalibata City,clickbait,1
Dakwaan Romahurmuziy: Terdakwa Bersama Lukman Hakim Terima Uang Suap,clickbait,1
Ma’ruf Cahyono Serahkan Hadiah Pemenang Lomba Pekan Konstitusi MPR 2019,non-clickbait,0
"Dinas Bina Marga DKI: Trotoar 1,5 Meter Tak Bisa untuk PKL",non-clickbait,0
Sri Bintang Pamungkas Tak Penuhi Panggilan Polisi terkait Dugaan Ujaran Kebencian,non-clickbait,0
Ritual Cukur Rambut Gombak di Gunung Sumbing,non-clickbait,0
Canda Wapres JK ke Yasonna Laoly: Usai Jadi Guru Besar Bisa Jadi Hakim,clickbait,1
Kabupaten Temanggung Rayakan Maulid Nabi Dengan Balap Bebek Bentisan,non-clickbait,0
Capim Nawawi: Saya Tidak Akan Melobi seperti Saut Situmorang,clickbait,1
Kemendagri Sebut Jumlah Wagub Hanya Satu Sesuai UU,clickbait,1
"Berpotensi Mengancam Kebebasan Pers, IJTI Tolak RKUHP",non-clickbait,0
Fakta-Fakta Penemuan Jenazah Asih Korban Pesugihan Teman Dekatnya,clickbait,1
Saksikan Pertarungan Sengit PSM Makassar dan PSIS Semarang Live di Indosiar,clickbait,1
Jokowi Minta Masukan Pakar dan Menteri soal Revisi UU KPK,clickbait,1
Capim Nawawi: Ada Persoalan di Wadah Pegawai KPK,clickbait,1
"Perebutan Poin Bakal Terjadi Sore Ini Antara Badak Lampung Vs Persela Lamongan, Live di Indosiar",clickbait,1
"Siapa yang Unggul, Persija atau Persipura? Saksikan Live di Indosiar Malam Ini",clickbait,1
Sekda DKI Sebut Satu Wagub Cukup untuk Jalankan Semua Program,non-clickbait,0
"Sambangi RSPAD, Ketum PPP Sebut Kondisi BJ Habibie Berangsur Stabil",non-clickbait,0
Menhub Budi Karya Dukung Transjakarta Gunakan Bus Listrik,non-clickbait,0
"Gerindra Setuju Wacana Wagub DKI Jakarta Lebih dari Satu, Tapi...",clickbait,1
Capim Nawawi: KPK Seperti Pendekar Mabuk,clickbait,1
Pria Ditemukan Tewas di Gang Sempit Depok,non-clickbait,0
HNW Ajak Generasi Muda Indonesia Jangan Apatis Dalam Membangun Bangsa,non-clickbait,0
"Banyuwangi Luncurkan Sentra Kuliner Pintar, Pedagangnya Difasilitasi Kompor Induksi",non-clickbait,0
"Faisal Abdullah: Entrepreneur Bukan Pelarian, Kalian Harus Bangga jadi Pengusaha Muda",clickbait,1
Gubernur Khofifah Kunjungi Pantai Mustika Banyuwangi,non-clickbait,0
VIDEO: Bus Transjakarta Tabrak Separator,clickbait,1
"Peringati Tahun Baru Islam, Banyuwangi Kembali Gelar Festival Muharam",non-clickbait,0
"Wacana Wagub DKI Jakarta Lebih dari Satu, PSI Kaji Dasar Hukum",clickbait,1
"Masuki Hari ke-10, BJ Habibie Masih Dirawat Intensif di RSPAD Gatot Subroto",non-clickbait,0
Sesmenpora: Persahabatan Pemuda Indonesia-Malaysia Harus Dijaga,clickbait,1
"Revisi UU KPK, Jokowi: Jangan Sampai Independensi Terganggu",clickbait,1
Ini yang Akan Didalami DPR Dalam Fit and Proper Test Capim KPK,clickbait,1
4 Hal soal Polemik Pemenang Tender Proyek Stadion BMW,clickbait,1
Kemenpora Buka Kegiatan Penumbuhan Minat Kewirausahaan di Kalangan Pemuda,non-clickbait,0
Quraish Shihab Usai Jenguk Habibie: Kondisi Beliau Membaik,clickbait,1
Lima Capim KPK Akan Ikuti Fit and Proper Test Hari Ini,clickbait,1
"Bus Transjakarta Hantam Separator di Jakarta Barat, Lalu Lintas Tersendat",non-clickbait,0
Esemka dan Program Mobil Nasional,non-clickbait,0
"Hari Kedua Perluasan Ganjil Genap, Polisi Tilang 1.761 Kendaraan",non-clickbait,0
"Fit and Proper Test Capim KPK, ICW Ingatkan Komisi III DPR",non-clickbait,0
Demokrat Susun 10 Daftar Tantangan yang Akan Dihadapi pada 2024,non-clickbait,0
"Gerindra: Kalau Masih Bisa Jalan di Trotoar, Ngapain PKL Diusir?",clickbait,1
Hidayat Nur Wahid Sebut Jalan Kembali GBHN Makin Jelas,non-clickbait,0
JK hingga Megawati Hadiri Pengukuhan Guru Besar Yasonna Laoly,non-clickbait,0
Bupati Anas dan Persatuan Perawat Kolaborasi Bikin Sehat Usaha Wisata Warga Desa,non-clickbait,0
"Agar Tak Tergilas Zaman, Kemnaker Gelar Acara Kemnaker Menyapa",clickbait,1
JK: Revisi UU KPK Hanya Setengah yang Disetujui Pemerintah,clickbait,1
Polisi Sebut 4 Jenazah Korban Kecelakaan Tol Cipularang Ditemukan di Tiga Mobil Ini,clickbait,1
Komisi III DPR ke KPK: Belajarlah dari Kasus Budi Gunawan,clickbait,1
Pegawai KPK Surati Fraksi di DPR Jelang Uji Kelayakan dan Kepatutan Capim KPK,non-clickbait,0
"Usut Sindikat Jual Beli Nomor Antrean Paspor Online, Imigrasi Gandeng Polda",non-clickbait,0
PAN Beberkan Janji-Janji Anies Baswedan yang Belum Terlaksana,clickbait,1
Cuaca Hari Ini: Seluruh Jakarta Cerah Berawan Pagi hingga Malam,clickbait,1
LIPI Curiga Ada Agenda Tertentu dalam Revisi UU KPK,clickbait,1
Cerita Jokowi soal Harga BBM dan Semen di Papua,clickbait,1
"Gempa Magnitudo 5,7 Guncang Melonguane Sulawesi Utara",non-clickbait,0
Mengenal MPR Lewat Stan di Festival Konstitusi dan Antikorupsi di UGM,non-clickbait,0
"Gempa Magnitudo 4,8 Guncang Jember Jawa Timur",non-clickbait,0
"Top 3 News: Kisah Pilu Asih, Jadi Tumbal Pesugihan Teman Dekat",clickbait,1
Kisah Minggu Mencekam di Kota Ambon 8 Tahun Lalu,clickbait,1
Desa di Bali Ini Denda Rp 1 Juta Pendaki Gunung Agung,clickbait,1
"Hari Ketiga Perluasan Ganjil Genap, Jakarta di Peringkat 3 Kota Paling Terpolusi Udara di Dunia",non-clickbait,0
"Dari Istana, Jokowi Berjanji untuk Bumi Cendrawasih",clickbait,1
"Raih Penghargaan JDIH 2019, Bupati Anas Semakin Pede Terus Berinovasi",clickbait,1
"Keluarga Asih Tak Percaya, Anaknya Jadi Korban Pesugihan Teman Dekat",clickbait,1
"Dekatkan Akses Pelatikan Vokasi, BLK Siap Cetak SDM Berkompeten",non-clickbait,0
Jokowi Akan Sikapi RUU KPK Dua Hari ke Depan,non-clickbait,0
"Kritik Kinerja Agus Rahardjo Cs, Capim Nawawi: Kerja di KPK seperti Pulang Dugem",clickbait,1
4 Janji Jokowi saat Bertemu dengan Tokoh Papua,clickbait,1
"Tak Hadir Pemeriksaan Polisi, Ketua Umum FPI Minta Dijadwalkan Ulang",non-clickbait,0
